organoid_type,doi,pmcid,first_author,year,journal,species,source_cell_type,license,has_methods,has_supplement,gold_candidate,flags,notes,pmid,title,cited_by,in_current_corpus
,10.1101/2025.07.05.663311,BIORXIV_2025.07.05.663311,"Urbaniak, A. J.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Monensin and Its Analogs Exhibit Activity Against Breast Cancer Stem-Like Cells in an Organoid Model,,0
,10.1101/2025.07.08.663664,BIORXIV_2025.07.08.663664,"Xu, J.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,ODFormer: a Virtual Organoid for Predicting Personalized Therapeutic Responses in Pancreatic Cancer,,0
,10.1101/2025.07.09.663904,BIORXIV_2025.07.09.663904,"Hasenpusch-Theil, K.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,ASD mutations in the ciliary gene CEP41 impact development of projection neurons and interneurons in a human cortical organoid model,,0
,10.1101/2025.07.13.664555,BIORXIV_2025.07.13.664555,"Turkalj, E. M.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Cortical organoids reveal human-specific roles of METTL5 in neurodevelopment via regulation of CHCHD2,,0
,10.1101/2025.07.12.664536,BIORXIV_2025.07.12.664536,"Ayyappan, V.",2025,bioRxiv,,,cc_by_nc,1,1,,,biorxiv preprint ingest,,Gastruloid patterning reflects division of labor among biased stem cell clones,,0
,10.1101/2025.07.09.663874,BIORXIV_2025.07.09.663874,"Kong, M.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Optimized large-scale longitudinal biorepository of gastroesophageal adenocarcinoma patient-derived organoids: High-fidelity models for personalized treatment to overcome resistance.,,0
,10.1101/2025.07.14.664617,BIORXIV_2025.07.14.664617,"Triandafillou, C. G.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Single-cell spatial mapping reveals reproducible cell type organization and spatially-dependent gene expression in gastruloids,,0
,10.1101/2025.07.09.663964,BIORXIV_2025.07.09.663964,"Shah, R.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,"ALG13 loss-of-function alters glycosylation, impairs neuronal maturation, and drives network hypoactivity in a cortical organoid model of CDG",,0
,10.1101/2025.07.10.664023,BIORXIV_2025.07.10.664023,"Liu, H.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Vascularized Bioengineered Kidney Using Decellularized Scaffold Recellularized with human Placenta-Derived Angiogenic stem Cells and Kidney Organoids,,0
,10.1101/2025.07.10.664241,BIORXIV_2025.07.10.664241,"Wang, W.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Formulation and Characterization of Primary Tissue-Derived Microfluidic Droplet-Engineered Organoids,,0
,10.1101/2025.07.17.665292,BIORXIV_2025.07.17.665292,"van Oosten, E. M.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Long-term daily light exposure boosts photoreceptor maturation in retinal organoids,,0
,10.1101/2025.07.16.663353,BIORXIV_2025.07.16.663353,"Haider, B.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,NeuroSuite for Long-term Functional and Structural Studies of Air-Liquid Interface Cerebral Organoids,,0
,10.1101/2025.07.21.665913,BIORXIV_2025.07.21.665913,"Malonga, T.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Single cell transcriptomics reveals that air-liquid interface culture promotes goblet cell differentiation and inhibits glycolysis in cell monolayers derived from rabbit caecum organoids,,0
,10.1101/2025.07.21.665525,BIORXIV_2025.07.21.665525,"SAMAROO, D.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,SPG11 organoids reveal lysosomal calcium regulation of neural progenitor proliferation,,0
,10.1101/2025.07.22.665939,BIORXIV_2025.07.22.665939,"Johnson, K. F.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Mapping mesenchymal diversity in the developing human intestine and organoids,,0
,10.1101/2025.07.22.665497,BIORXIV_2025.07.22.665497,"Rutherford, E. N.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,"Endogenous gene editing of alveolar organoids reveals that expression of pathogenic variant SFTPC-I73T disrupts endosomal function, epithelial polarity and wound healing",,0
,10.1101/2025.07.22.666114,BIORXIV_2025.07.22.666114,"Taborsky, D.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Regulation of mRNA polyadenylation governs mammalian body plan formation in gastruloids,,0
,10.1101/2025.07.26.666926,BIORXIV_2025.07.26.666926,"Rakowiecki, K.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Amyloid precursor protein mediates deficits in corticogenesis in Down syndrome cortical organoids,,0
,10.1101/2025.07.29.667404,BIORXIV_2025.07.29.667404,"Raji, H.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Engineering substantia nigra-like dopaminergic neurons in human midbrain organoids through WNT modulation and bioreactor culture,,0
,10.1101/2025.07.29.667467,BIORXIV_2025.07.29.667467,"Dang, T. T. V.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,Tumor clone dynamics in gastro-esophageal cancer organoids reveal a non-genetic memory of neoadjuvant chemotherapy via downregulation of NFκB signaling,,0
,10.1101/2025.07.25.666895,BIORXIV_2025.07.25.666895,"Brooks, T.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,Developmental wave of programmed ganglion cell death in human retinal organoids,,0
,10.1101/2025.07.30.667685,BIORXIV_2025.07.30.667685,"Zulk, J. J.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Human bladder organoids model urinary tract infection and bacteriophage therapy,,0
,10.1101/2025.07.28.667223,BIORXIV_2025.07.28.667223,"Darden, C. M.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Identification and Characterization of Adult Islet Pancridia Cells Capable of Differentiating into Islet Organoids,,0
,10.1101/2025.08.02.668295,BIORXIV_2025.08.02.668295,"Kriukov, E.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Human retinal organoid single-cell atlas allows to reconstruct retinal development at high resolution and identify nature restricted transcriptional states in vitro,,0
,10.1101/2025.08.04.668470,BIORXIV_2025.08.04.668470,"Serrano Najera, G.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Gastruloids employ an alternative morphogenetic route to generate a posterior body axis on adherent substrates,,0
,10.1101/2024.12.05.627037,BIORXIV_2024.12.05.627037,"Varley, T.",2025,bioRxiv,,,cc_by_nc,1,1,,,biorxiv preprint ingest,,Identification of brain-like complex information architectures in embryonic tissue of Xenopus laevis organoids,,0
,10.1101/2025.08.06.668815,BIORXIV_2025.08.06.668815,"Zimmermann, A.-S.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Vascularized midbrain assembloids show neuroinflammation and dopaminergic neuron vulnerability in Parkinsons Disease,,0
,10.1101/2025.08.08.669314,BIORXIV_2025.08.08.669314,"Serra-Almeida, C.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Autophagy Dysfunction in iPSCs-Derived Neurons and Midbrain Organoids Carrying a SNCA Triplication,,0
,10.1101/2025.08.08.669417,BIORXIV_2025.08.08.669417,"Taroc, E. Z. M.",2025,bioRxiv,,,cc0,1,1,,,biorxiv preprint ingest,,Human ectodermal organoids reveal the cellular origin of DiGeorge Syndrome,,0
,10.1101/2025.08.12.669648,BIORXIV_2025.08.12.669648,"Harding, A. T.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Oxidative Stress and Interferon Signaling Drive Differential Pathogenesis of Ancestral and Contemporary Zika Viruses in Human Cerebral Organoids,,0
,10.1101/2025.08.11.669674,BIORXIV_2025.08.11.669674,"Kim, C.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Paracrine Bone-Derived Senescent Secretome Induces Spatially Patterned ECM and Biomechanical Vulnerability in Human Brain Organoids,,0
,10.1101/2025.08.12.669895,BIORXIV_2025.08.12.669895,"Ye, J.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Fine needle aspiration biopsy of breast specimens effectively harvests cells for patient-derived organoids modeling breast ductal carcinoma in situ,,0
,10.1101/2025.08.14.669814,BIORXIV_2025.08.14.669814,"Caporale, N.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,A molecular cell atlas of endocrine signalling in human neural organoids,,0
,10.1101/2025.08.11.669535,BIORXIV_2025.08.11.669535,"SONTI, S.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Patient-derived airway organoids from BAL fluid model injury and therapy responses in neonatal bronchopulmonary dysplasia,,0
,10.1101/2025.08.13.669874,BIORXIV_2025.08.13.669874,"Da Silva, G. B. L.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Microcephaly-like phenotype triggered by novel reassortant and prototypic Oropouche Virus strains in brain organoids,,0
,10.1101/2025.08.13.669694,BIORXIV_2025.08.13.669694,"Wells, C. J.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,"Fast, flexible, learning-free organoid quantification and tracking with OrganoSeg2",,0
,10.1101/2025.08.18.670956,BIORXIV_2025.08.18.670956,"Olivero-Acosta, M. I.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Epilepsy-Associated SCN2A-L1342P Mutation Drives Network Hyperexcitability and Widespread Transcriptomic Changes in Human Cortical Organoids,,0
,10.1101/2025.08.19.671135,BIORXIV_2025.08.19.671135,"Stanton, B.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Outer Membrane Vesicles Secreted by Bacteroides fragilis Inhibit CFTR Chloride Secretion by Human Colon Organoids,,0
,10.1101/2025.08.20.670035,BIORXIV_2025.08.20.670035,"Mikhaleva, S.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Adaptation of Enterococcus faecalis to intestinal mucus revealed by a human colonic organoid model,,0
,10.1101/2025.08.15.670497,BIORXIV_2025.08.15.670497,"van Voorden, A. J.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,The pro-inflammatory cytokines IFN-α and TNF-α inhibit organoid-derived extravillous trophoblast invasion,,0
,10.1101/2025.08.20.671243,BIORXIV_2025.08.20.671243,"Abdalkader, R. K.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Quick and robust method for the generation of human iPSC-derived choroid plexus organoids,,0
,10.1101/2025.08.22.671545,BIORXIV_2025.08.22.671545,"REN, K.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,3D map-guided modeling of functional endometrial tissue using multi-compartment assembloids,,0
,10.1101/2025.08.22.671868,BIORXIV_2025.08.22.671868,"Wang, X.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Patient-derived organoids reveal hypoxia-driven plasticity and therapeutic vulnerabilities in pheochromocytomas and paragangliomas,,0
,10.1101/2025.08.19.671065,BIORXIV_2025.08.19.671065,"Zhou, J.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Mapping the impact of microplastics exposure on enteric viral infections in intestinal organoid models,,0
,10.1101/2025.08.21.671525,BIORXIV_2025.08.21.671525,"Ozaki, A.",2025,bioRxiv,,,cc_by_nc,1,1,,,biorxiv preprint ingest,,Genome-edited retinal organoids restore host bipolar connectivity in the primate macula,,0
,10.1101/2025.08.26.672285,BIORXIV_2025.08.26.672285,"Nagumo Wong, S.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Cerebral Organoids Uncover Mechanisms of Neural Activity Changes in Epileptogenesis,,0
,10.1101/2025.08.24.671810,BIORXIV_2025.08.24.671810,"Bui, T. B. V.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Organoid-evaluable clinical biomarkers predict drug responses and guide new breast cancer therapies,,0
,10.1101/2025.08.25.672060,BIORXIV_2025.08.25.672060,"Whiting, K. R.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Loss of INPP5E affects photoreceptor outer segment membrane biogenesis in iPSC-derived human retinal organoids,,0
,10.1101/2025.08.29.672992,BIORXIV_2025.08.29.672992,"Jeong, J.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,Low-intensity focused ultrasound enables temporal modulation of human midbrain organoid differentiation,,0
,10.1101/2025.08.29.673024,BIORXIV_2025.08.29.673024,"Zuidema, A.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,ATR inhibitors synergize with mitomycin C to enhance cytotoxicity in patient-derived non-muscle invasive bladder cancer organoids,,0
,10.1101/2025.08.26.672478,BIORXIV_2025.08.26.672478,"Acharya, B. R.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Human iPSC-derived prostate organoids with germline BRCA2 mutation undergo tumorigenic transformations,,0
,10.1101/2025.08.28.672864,BIORXIV_2025.08.28.672864,"Rajendiran, H.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Scaffolded hiPSC liver organoids recapitulating bile duct tubulogenesis and periportal architecture.,,0
,10.1101/2025.09.02.672952,BIORXIV_2025.09.02.672952,"Tsai, Y.-C.",2025,bioRxiv,,,cc_by_nc,1,1,,,biorxiv preprint ingest,,Morphogen-guided neocortical organoids recapitulate regional areal identity and model neurodevelopmental disorder pathology,,0
,10.1101/2025.08.31.673315,BIORXIV_2025.08.31.673315,"Tsutsumi, R.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Self-organized fingering instabilities drive the emergence of tissue morphogenesis in digit organoids.,,0
,10.1101/2025.08.29.673172,BIORXIV_2025.08.29.673172,"Wilde, C.",2025,bioRxiv,,,cc0_ng,1,0,,,biorxiv preprint ingest,,A thymus-independent artificial organoid system supports complete thymopoiesis from Rhesus macaque-derived hematopoietic stem and progenitor cells,,0
,10.1101/2025.09.03.672699,BIORXIV_2025.09.03.672699,"Gong, Z.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Recapitulating apicobasal tissue polarity in extracellular matrix incorporated airway organoids,,0
,10.1101/2025.09.03.673963,BIORXIV_2025.09.03.673963,"Johnson, C. P.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Glucocorticoid and Mineralocorticoid Receptors Jointly Promote Vascular Development in Kidney Organoids,,0
,10.1101/2025.09.03.673593,BIORXIV_2025.09.03.673593,"Rosen, Y.",2025,bioRxiv,,,cc_by_nc,1,0,,,biorxiv preprint ingest,,Incubator-Free Organoid Culture in a Sealed Recirculatory System,,0
,10.1101/2023.09.18.558215,BIORXIV_2023.09.18.558215,"Xue, Y.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Single-cell mitochondrial lineage tracing decodes fate decision and spatial clonal architecture in human hematopoietic organoids,,0
,10.1101/2025.09.02.673650,BIORXIV_2025.09.02.673650,"Kado Abdalkader, R.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,A 3D-printed pump-free multi-organ-on-a-chip platform for modeling the intestine-liver-muscle axis,,0
,10.1101/2025.09.05.669416,BIORXIV_2025.09.05.669416,"Spennati, G.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Elevated glucose in kidney organoids induces tissue-intrinsic inflammation driving epithelial detachment,,0
,10.1101/2025.09.05.671099,BIORXIV_2025.09.05.671099,"Gebremeskel, S.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,A Rapid and Scalable Subcutaneously Administered Murine Thymus Micro-organoid for Generating Functional T cells,,0
,10.1101/2025.09.08.673916,BIORXIV_2025.09.08.673916,"Schwarzpaul, J.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Inhibition of the neurodevelopmental disorder-associated 16p11.2 gene QPRT leads to altered cell type distribution in human stem cell-derived cerebral organoids,,0
,10.1101/2025.09.09.675057,BIORXIV_2025.09.09.675057,"Narayanaswamy, S.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Notch coordinates self-organization of germ layers and axial polarity in cnidarian gastruloids,,0
,10.1101/2025.09.12.675888,BIORXIV_2025.09.12.675888,"Wu, F.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,High-density extracellular recordings from the interior of intact brain organoids enable automated high-throughput functional assay,,0
,10.1101/2025.09.12.675864,BIORXIV_2025.09.12.675864,"Wang, L.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,A phenotypic brain organoid atlas for neurodevelopmental disorders,,0
,10.1101/2025.09.09.675145,BIORXIV_2025.09.09.675145,"Ermini, L.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Integrative multi-omics combined with functional pharmacological profiling in patient-derived organoids identifies personalized therapeutic vulnerabilities of adult high-grade gliomas,,0
,10.1101/2025.09.16.676521,BIORXIV_2025.09.16.676521,"Daher, U.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,An autologous human iPSC-derived 3D organoid infection model for preclinical testing of antiviral T cells,,0
,10.1101/2025.09.12.675569,BIORXIV_2025.09.12.675569,"Kim, N.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Prediction of zoonotic virus-host transmissibility using comparative airway organoids,,0
,10.1101/2025.09.16.676476,BIORXIV_2025.09.16.676476,"Purmann, C.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,"Effect of cortisol on cortical organoids: Building a ""stress in a dish"" model system",,0
,10.1101/2025.09.18.675430,BIORXIV_2025.09.18.675430,"Szederkenyi, K.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Morphological heterogeneity of human astrocytes in cerebral organoids,,0
,10.1101/2025.09.17.676829,BIORXIV_2025.09.17.676829,"McManis, A.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Understanding proneural-mesenchymal transition using patient-derived glioma stem-like cell (GSC) organoids and engineered extracellular matrix,,0
,10.1101/2025.09.18.677209,BIORXIV_2025.09.18.677209,"Liu, A.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Modeling Fibrosis with MASH Patient Liver-Derived Organoids.,,0
,10.1101/2025.09.20.676381,BIORXIV_2025.09.20.676381,"Dasgupta, I.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Bile Salts and Bacterial Bile Salt Hydrolase Activity Differentially Influence Escherichia coli Colonization and FXR Signaling in Colorectal Cancer Organoids,,0
,10.1101/2025.09.21.677544,BIORXIV_2025.09.21.677544,"Yang, C.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,Tumor Organoids Modeling Reveals Timed Responses and Interplay of Radiotherapy and Chemotherapy in Pancreatic Cancer,,0
,10.1101/2025.09.23.678106,BIORXIV_2025.09.23.678106,"Bennett, A. B.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Macropinocytosis mediates neurotropism of Cryptococcus neoformans in a human organoid model of the blood-brain barrier.,,0
,10.1101/2025.09.24.678447,BIORXIV_2025.09.24.678447,"Press, K. D.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,Cytotoxic Vδ2+T cell subsets expand in response to malaria in human tonsil and spleen organoids,,0
,10.1101/2025.09.27.678991,BIORXIV_2025.09.27.678991,"Zhang, J. S.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,Blocking apoptosis promotes survival and alters developmental dynamics of human retinal ganglion cells in retinal organoids,,0
,10.1101/2025.09.25.678315,BIORXIV_2025.09.25.678315,"Bianchi, E.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,3D printing and bioprinting for miniaturized and scalable hanging-drop organoids culture,,0
,10.1101/2025.09.26.678910,BIORXIV_2025.09.26.678910,"Kado Abdalkader, R.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,3D-printed microfluidic chip for modeling retinal organoid-endothelial co-culture,,0
,10.1101/2025.09.27.678962,BIORXIV_2025.09.27.678962,"Zdyrski, C.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Establishing a Canine Urothelial Organoid Repository: A Platform for Comparative and Translational Carcinoma Studies,,0
,10.1101/2025.09.29.679057,BIORXIV_2025.09.29.679057,"Georgiev, D.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,Label-free biochemical imaging and timepoint analysis of neural organoids via deep learning-enhanced Raman microspectroscopy,,0
,10.1101/2025.10.01.679540,BIORXIV_2025.10.01.679540,"Albert, A.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Oropouche virus infects human neural progenitor cells and alters the growth of brain organoids,,0
,10.1101/2025.10.01.679721,BIORXIV_2025.10.01.679721,"Faravelli, I.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Human brain organoids record the passage of time over multiple years in culture,,0
,10.1101/2025.10.01.679889,BIORXIV_2025.10.01.679889,"Chen, Y.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Association of cytochrome c oxidase dysfunction with amyloidosis in Alzheimer's disease and patient-derived cerebral organoids,,0
,10.1101/2025.10.01.679897,BIORXIV_2025.10.01.679897,"Ehnes, D. D.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Human iPSC-derived salivary gland organoids model diabetic salivary gland dysfunction,,0
,10.1101/2025.10.02.680056,BIORXIV_2025.10.02.680056,"Letourneur, D.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,The E. coli CNF1 toxin induces fetal reprogramming of intestinal stem cells and a serrated colorectal cancer transcriptional signature in organoids,,0
,10.1101/2025.10.04.680210,BIORXIV_2025.10.04.680210,"Suhito, I. R.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Bioengineered human tonsil organoids as an immuno-engineering platform for evaluating immune functions,,0
,10.1101/2025.10.07.680885,BIORXIV_2025.10.07.680885,"Stroulios, G.",2025,bioRxiv,,,cc_by,1,0,,,biorxiv preprint ingest,,Generation of apical-out nasal organoids to facilitate viral infection and drug screening,,0
,10.1101/2025.10.07.681020,BIORXIV_2025.10.07.681020,"Kim, K.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Parallelized Brightfield and Fluorescence Imaging of Organoids Using a Scalable Multi-Camera Platform,,0
,10.1101/2025.10.07.681041,BIORXIV_2025.10.07.681041,"Trovo, L.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,Prenatal Acetaminophen Exposure Does Not Disrupt Human Fetal Brain Development in Cortical Organoid Models,,0
,10.1101/2025.10.09.681391,BIORXIV_2025.10.09.681391,"Shnaider, T. A.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,A novel role for the CNTN6 locus in lumenization and radial glial cell fate determination during early human cortical development revealed in cerebral organoids,,0
,10.1101/2025.10.09.681454,BIORXIV_2025.10.09.681454,"Gandhi, N. N.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Multi-Cellular Human Liver Organoids Enable Complete Maturation of Induced Pluripotent Hepatocyte-like Cells Through Purely Endogenous Signals,,0
,10.1101/2025.10.13.682184,BIORXIV_2025.10.13.682184,"Gellner, T. B.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,"Standardized pipeline for establishing, expanding, and differentiating airway and alveolar organoids from human BAL fluid",,0
,10.1101/2025.10.15.682610,BIORXIV_2025.10.15.682610,"Azami, T.",2025,bioRxiv,,,cc_by_nc,1,0,,,biorxiv preprint ingest,,Simplified In Vitro Generation of Human Gastruloids for Modelling Early Development,,0
,10.1101/2025.10.15.682580,BIORXIV_2025.10.15.682580,"Bhatia, T. N.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Region-specific human brain organoids reveal synaptic and cell state drivers of glioblastoma invasion,,0
,10.1101/2025.10.15.680997,BIORXIV_2025.10.15.680997,"Metzl-Raz, E.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Deep learning the dynamic regulatory sequence code of cardiac organoid differentiation,,0
,10.1101/2025.10.16.682736,BIORXIV_2025.10.16.682736,"Kim, D.-W.",2025,bioRxiv,,,cc_by,1,1,,,biorxiv preprint ingest,,Mutation-Agnostic Base Editing of the Progerin Farnesylation Site Rescues Hutchinson-Gilford Progeria Syndrome Phenotypes in Neuromuscular Organoids,,0
,10.1101/2025.10.17.682808,BIORXIV_2025.10.17.682808,"Wang, W.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Human Organoids Reveal PTEN-driven Mesendoderm Specification via Retinoic Acid Signaling Suppression,,0
,10.1101/2025.10.17.683162,BIORXIV_2025.10.17.683162,"Sherman, E.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Modeling Alzheimer's Disease with APOE4 Neuron-Glial Brain Assembloids Reveals IGFBPs as Therapeutic Targets,,0
,10.1101/2025.10.20.683388,BIORXIV_2025.10.20.683388,"Klasen, L.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,"Microgels enable iPSCs to assemble, expand, and differentiate into organoids -- from sizable to high throughput",,0
,10.1101/2025.10.20.683433,BIORXIV_2025.10.20.683433,"Kiamehr, M.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,Organobodies: A robust and size-controllable system for generating scalable hiPSC-derived liver organoids for drug toxicity screening,,0
,10.1101/2025.10.21.683816,BIORXIV_2025.10.21.683816,"Ferreira-Oliveira, A.",2025,bioRxiv,,,cc_by_nc_nd,1,0,,,biorxiv preprint ingest,,Astrocytic PIEZO activation by heartbeat sound promotes extracellular matrix and maturation in human brain organoids,,0
,10.1101/2025.10.21.683654,BIORXIV_2025.10.21.683654,"Shaikh, N.",2025,bioRxiv,,,cc_by_nc,1,0,,,biorxiv preprint ingest,,Xeno-free human iPSC-derived prostate organoid platform for multilineage differentiation and genetic manipulation,,0
,10.1101/2025.10.21.683634,BIORXIV_2025.10.21.683634,"Bertacchi, M.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Human cortico-vascular assembloids reveal a CELF2-AHNAK-dependent switch from neuronal to endothelial tropism in glioblastoma cells,,0
,10.1101/2025.10.21.679087,BIORXIV_2025.10.21.679087,"Kim, K.-H.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Human olfactory organoids as an in vitro model of the olfactory epithelium,,0
,10.1101/2025.10.21.683405,BIORXIV_2025.10.21.683405,"Calvi, I.",2025,bioRxiv,,,cc_by_nc_nd,1,1,,,biorxiv preprint ingest,,A model of apical-out human first trimester trophoblast organoids to study regeneration after syncytial damage,,0
,10.1101/2025.11.04.686649,BIORXIV_2025.11.04.686649,"Lee, J.",2025,bioRxiv,,,cc_no,1,1,,,biorxiv preprint ingest,,Integration of Hematopoietic and Thymus-like Niches in a Human iPSC-derived Bone Marrow Organoid,,0
,10.1101/2025.11.05.686546,BIORXIV_2025.11.05.686546,"Cao, K. X.",2025,bioRxiv,,,cc_no,1,0,,,biorxiv preprint ingest,,A simple technique to create pre-vascularised delivery scaffolds for organoid therapies,,0
